rowId,modelId,category,brand,modelFamily,identityTier,verifiedProductCodes,symptomId,supported,capability,repairPackId,troubleshootingEvidence,supportMissingReason,purchaseReady,exactPart,purchaseMissingReason
"ge-gss25gypfs__ice-maker-not-making-ice","ge-gss25gypfs","refrigerator","GE","GSS25GYPFS","exact-code","[""GSS25GYPFS""]","ice-maker-not-making-ice","true","guided-checks","ge-gss25gypfs::ice-maker-not-making-ice","[{""id"":""ge-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""GE refrigerator icemaker no-ice checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=39364"",""appliesTo"":""GE refrigerators with factory icemakers; power, temperature, filter-age, and visible ice-bin checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs315sdhz__slow-water-flow","whirlpool-wrs315sdhz","refrigerator","Whirlpool","WRS315SDHZ","exact-code","[""WRS315SDHZ08""]","slow-water-flow","true","purchase-ready","whirlpool-wrs315sdhz::slow-water-flow","[{""id"":""whirlpool-refrigerator-support"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator water and filter support"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Water_Filter_Information"",""appliesTo"":""Whirlpool refrigerators"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""EveryDrop 1 refrigerator water filter"",""sku"":""EDR1RXD1"",""compatibleProductCodes"":[""WRS315SDHZ08""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""whirlpool-edr1rxd1-wrs315sdhz08"",""kind"":""authorized-parts"",""title"":""Whirlpool WRS315SDHZ08 water-filter parts listing"",""publisher"":""Whirlpool Parts"",""url"":""https://www.whirlpoolparts.com/Shop-For-Parts/i183d2454535/Model-WRS315SDHZ08-Water-Filter-Parts"",""appliesTo"":""Whirlpool WRS315SDHZ08"",""lastVerified"":""2026-08-27""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""Whirlpool EveryDrop EDR1RXD1 refrigerator water filter exact part"",""exactSku"":""EDR1RXD1"",""offerCountAtVerification"":16,""lastVerified"":""2026-08-27""}}",""
"whirlpool-wrs315sdhz__door-will-not-close","whirlpool-wrs315sdhz","refrigerator","Whirlpool","WRS315SDHZ","exact-code","[""WRS315SDHZ08""]","door-will-not-close","true","guided-checks","whirlpool-wrs315sdhz::door-will-not-close","[{""id"":""whirlpool-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator doors not closing properly"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/Doors_Not_Closing_Properly"",""appliesTo"":""Whirlpool full-size refrigerators; French-door mullion guidance only on French-door models"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs315sdhz__not-cooling","whirlpool-wrs315sdhz","refrigerator","Whirlpool","WRS315SDHZ","exact-code","[""WRS315SDHZ08""]","not-cooling","true","guided-checks","whirlpool-wrs315sdhz::not-cooling","[{""id"":""whirlpool-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator not-cooling checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/All_Refrigerator/Operation/Temperature_Concerns/Not_Cooling"",""appliesTo"":""Whirlpool full-size refrigerators; settings, room conditions, airflow, door, and food-safety observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs315sdhz__is-leaking","whirlpool-wrs315sdhz","refrigerator","Whirlpool","WRS315SDHZ","exact-code","[""WRS315SDHZ08""]","is-leaking","true","guided-checks","whirlpool-wrs315sdhz::is-leaking","[{""id"":""whirlpool-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator water-on-floor checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/What_to_Do_if_There_is_Water_on_the_Floor"",""appliesTo"":""Whirlpool refrigerators with factory water/ice systems; visible filter, supply, and floor-water checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs315sdhz__ice-maker-not-making-ice","whirlpool-wrs315sdhz","refrigerator","Whirlpool","WRS315SDHZ","exact-code","[""WRS315SDHZ08""]","ice-maker-not-making-ice","true","guided-checks","whirlpool-wrs315sdhz::ice-maker-not-making-ice","[{""id"":""whirlpool-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator water-supply checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/How_to_Check_the_Water_Supply_Line"",""appliesTo"":""Whirlpool refrigerators with factory icemakers; visible household water, supply-line, and leak observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"samsung-rf28t5001sr__slow-water-flow","samsung-rf28t5001sr","refrigerator","Samsung","RF28T5001SR","exact-code","[""RF28T5001SR/AA""]","slow-water-flow","true","purchase-ready","samsung-rf28t5001sr::slow-water-flow","[{""id"":""samsung-refrigerator-support"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung refrigerator water-filter support"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10003791/"",""appliesTo"":""Samsung refrigerators"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""HAF-QIN refrigerator water filter"",""sku"":""DA97-17376B"",""compatibleProductCodes"":[""RF28T5001SR/AA""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""samsung-da97-17376b-rf28t5001sr-aa"",""kind"":""manufacturer-part"",""title"":""Samsung RF28T5001SR specifications naming the HAF-QIN filter"",""publisher"":""Samsung"",""url"":""https://image-us.samsung.com/SamsungUS/home/home-appliances/refrigerators/3-door-french-door/pdp/rf28t5001/RF28T5001SR.pdf"",""appliesTo"":""Samsung RF28T5001SR/AA"",""lastVerified"":""2026-08-27""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""Samsung HAF-QIN DA97-17376B refrigerator water filter exact part"",""exactSku"":""DA97-17376B"",""offerCountAtVerification"":20,""lastVerified"":""2026-08-27""}}",""
"samsung-rf28t5001sr__door-will-not-close","samsung-rf28t5001sr","refrigerator","Samsung","RF28T5001SR","exact-code","[""RF28T5001SR/AA""]","door-will-not-close","true","guided-checks","samsung-rf28t5001sr::door-will-not-close","[{""id"":""samsung-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung refrigerator or freezer doors will not close"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10007112/"",""appliesTo"":""Samsung refrigerators; drawer, showcase, flap, and alignment branches are topology-specific"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"samsung-rf28t5001sr__not-cooling","samsung-rf28t5001sr","refrigerator","Samsung","RF28T5001SR","exact-code","[""RF28T5001SR/AA""]","not-cooling","true","guided-checks","samsung-rf28t5001sr::not-cooling","[{""id"":""samsung-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung refrigerator cooling checks"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10003479/"",""appliesTo"":""Samsung full-size refrigerators; error, settings, cooling mode, door seal, and food-safety observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"samsung-rf28t5001sr__is-leaking","samsung-rf28t5001sr","refrigerator","Samsung","RF28T5001SR","exact-code","[""RF28T5001SR/AA""]","is-leaking","true","guided-checks","samsung-rf28t5001sr::is-leaking","[{""id"":""samsung-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung refrigerator leak checks"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10003766/"",""appliesTo"":""Samsung refrigerators with factory water/ice systems; visible source, filter, supply, and service-stop observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"samsung-rf28t5001sr__ice-maker-not-making-ice","samsung-rf28t5001sr","refrigerator","Samsung","RF28T5001SR","exact-code","[""RF28T5001SR/AA""]","ice-maker-not-making-ice","true","guided-checks","samsung-rf28t5001sr::ice-maker-not-making-ice","[{""id"":""samsung-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung refrigerator ice-maker checks"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10002387/"",""appliesTo"":""Samsung refrigerators with factory icemakers; seal, power, water supply, temperature, and visible bin checks only; model-specific reset excluded"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-lrflc2706s__slow-water-flow","lg-lrflc2706s","refrigerator","LG","LRFLC2706S","exact-code","[""LRFLC2706S.ASTCNA0""]","slow-water-flow","true","purchase-ready","lg-lrflc2706s::slow-water-flow","[{""id"":""lg-refrigerator-support"",""kind"":""manufacturer-troubleshooting"",""title"":""LG refrigerator water-filter support"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-refrigerator-how-to-replace-the-water-filter--20153120724998"",""appliesTo"":""LG refrigerators"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""LT1000P refrigerator water filter"",""sku"":""LT1000P"",""compatibleProductCodes"":[""LRFLC2706S.ASTCNA0""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""lg-lt1000p-lrflc2706s-astcna0"",""kind"":""manufacturer-part"",""title"":""LG LRFLC2706S specifications naming the LT1000P filter"",""publisher"":""LG"",""url"":""https://www.lg.com/us/business/download/resources/CT00021979/LRFLC2706S_LG_Pro_Builder_Spec_Sheet%5B20240531_231311%5D.pdf"",""appliesTo"":""LG LRFLC2706S.ASTCNA0"",""lastVerified"":""2026-08-27""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""LG LT1000P refrigerator water filter exact part"",""exactSku"":""LT1000P"",""offerCountAtVerification"":20,""lastVerified"":""2026-08-27""}}",""
"lg-lrflc2706s__door-will-not-close","lg-lrflc2706s","refrigerator","LG","LRFLC2706S","exact-code","[""LRFLC2706S.ASTCNA0""]","door-will-not-close","true","guided-checks","lg-lrflc2706s::door-will-not-close","[{""id"":""lg-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""LG refrigerator door not closing properly"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-refrigerator-how-to-troubleshoot-a-refrigerator-door-not-closing-properly-CT10000021-20153109606488"",""appliesTo"":""LG refrigerators; all-model article with model-dependent visuals"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-lrflc2706s__not-cooling","lg-lrflc2706s","refrigerator","LG","LRFLC2706S","exact-code","[""LRFLC2706S.ASTCNA0""]","not-cooling","true","guided-checks","lg-lrflc2706s::not-cooling","[{""id"":""lg-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""LG refrigerator cooling troubleshooting"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-refrigerator-not-cooling-CT10000021-1429710717769"",""appliesTo"":""LG full-size refrigerators; settings, door, airflow, and food-safety observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-lrflc2706s__is-leaking","lg-lrflc2706s","refrigerator","LG","LRFLC2706S","exact-code","[""LRFLC2706S.ASTCNA0""]","is-leaking","true","guided-checks","lg-lrflc2706s::is-leaking","[{""id"":""lg-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""LG refrigerator leak troubleshooting"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-refrigerator-troubleshooting-a-leaking-refrigerator--20152715569705"",""appliesTo"":""LG refrigerators with factory water/ice systems; visible source, shutoff, filter, and service-stop observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-lrflc2706s__ice-maker-not-making-ice","lg-lrflc2706s","refrigerator","LG","LRFLC2706S","exact-code","[""LRFLC2706S.ASTCNA0""]","ice-maker-not-making-ice","true","guided-checks","lg-lrflc2706s::ice-maker-not-making-ice","[{""id"":""lg-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""LG refrigerator no-ice checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-refrigerator-why-is-my-refrigerator-not-making-ice-CT10000021-1400773605181"",""appliesTo"":""LG refrigerators with factory icemakers; temperature, power, water, and visible bin checks only; test-mode instructions excluded"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"frigidaire-fftw4120sw__will-not-drain","frigidaire-fftw4120sw","washer","Frigidaire","FFTW4120SW","family-only","[]","will-not-drain","true","guided-checks","frigidaire-fftw4120sw::will-not-drain","[{""id"":""frigidaire-washer-support"",""kind"":""manufacturer-troubleshooting"",""title"":""Frigidaire washer not-draining guidance"",""publisher"":""Frigidaire"",""url"":""https://owner.frigidaire.com/support-articles/article/1853127-what-to-do-if-your-washer-is-not-draining"",""appliesTo"":""Frigidaire washers"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"frigidaire-fftw4120sw__door-will-not-close","frigidaire-fftw4120sw","washer","Frigidaire","FFTW4120SW","family-only","[]","door-will-not-close","true","guided-checks","frigidaire-fftw4120sw::door-will-not-close","[{""id"":""washer-frigidaire-top-closure"",""kind"":""manufacturer-troubleshooting"",""title"":""Frigidaire Door or lid will not close owner guidance"",""publisher"":""Frigidaire"",""url"":""https://owner.frigidaire.com/support-articles/article/1829706-laundry-top-loading-washer-displaying-error-code-e3-washer-lid-open-or-lid-lock-failed-"",""appliesTo"":""Frigidaire top-load washers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
